model,market,split,entry_dt,side,outcome,win,entry_ask_cents,entry_bid_cents,entry_p_side,entry_p_yes,entry_edge_cents,entry_seconds_to_close,exit_type,exit_dt,exit_seconds_to_close,exit_bid_cents,exit_p_side,exit_fair_edge_to_bid_cents,pnl_cents,settled,cost_cents,entry_fee_cents,exit_fee_cents,total_fee_cents,entry_policy,exit_policy,veto_policy
v41_v38_physics_path_l210,KXBTC15M-26MAY021800-00,train,2026-05-02 21:51:37.053000+00:00,no,no,True,44.0,42.0,0.6507321452090089,0.3492678547909911,21.07321452090089,502.947,probability_reduce,2026-05-02 21:53:07.179000+00:00,412.821,36.0,0.4329137367019604,7.2913736701960445,-16.0,False,88.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021815-15,train,2026-05-02 22:07:08.412000+00:00,yes,yes,True,61.0,60.0,0.6994575471116362,0.6994575471116362,8.945754711163616,471.588,settlement_win,,,,,,78.0,True,122.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021830-30,train,2026-05-02 22:20:09.579000+00:00,no,no,True,82.0,81.0,0.8549237850805931,0.14507621491940692,3.4923785080593035,590.421,settlement_win,,,,,,36.0,True,164.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021845-45,train,2026-05-02 22:33:10.670000+00:00,yes,yes,True,83.0,82.0,0.8406042513594728,0.8406042513594728,1.060425135947284,709.33,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021900-00,train,2026-05-02 22:47:11.583000+00:00,yes,yes,True,73.0,72.0,0.7896961537893212,0.7896961537893212,5.969615378932119,768.417,settlement_win,,,,,,54.0,True,146.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021915-15,train,2026-05-02 23:02:13.023000+00:00,no,no,True,73.0,72.0,0.7593921836670153,0.24060781633298467,2.939218366701539,766.977,settlement_win,,,,,,54.0,True,146.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021930-30,train,2026-05-02 23:23:14.695000+00:00,yes,yes,True,60.0,59.0,0.6594132543019078,0.6594132543019078,5.941325430190773,405.305,settlement_win,,,,,,80.0,True,120.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY021945-45,train,2026-05-02 23:35:00.990000+00:00,no,no,True,66.0,65.0,0.7298936963344826,0.2701063036655174,6.989369633448263,599.01,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY022000-00,train,2026-05-02 23:48:02.419000+00:00,no,no,True,69.0,68.0,0.7287105985100768,0.27128940148992325,3.8710598510076863,717.581,probability_reduce,2026-05-02 23:55:02.994000+00:00,297.006,59.0,0.5108385243482313,-7.916147565176871,-20.0,False,138.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY022015-15,train,2026-05-03 00:02:03.557000+00:00,yes,no,False,72.0,71.0,0.7705786257223138,0.7705786257223138,5.057862572231386,776.443,probability_reduce,2026-05-03 00:07:04.077000+00:00,475.923,57.0,0.4526978808958895,-11.73021191041105,-30.0,False,144.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY022230-30,train,2026-05-03 02:19:27.671000+00:00,no,no,True,72.0,71.0,0.7271324223648356,0.27286757763516445,0.713242236483552,632.329,settlement_win,,,,,,56.0,True,144.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY022245-45,train,2026-05-03 02:32:13.882000+00:00,yes,yes,True,67.0,65.0,0.7456066288539739,0.7456066288539739,7.560662885397392,766.118,probability_reduce,2026-05-03 02:39:14.288000+00:00,345.712,63.0,0.5096317998081245,-12.036820019187552,-8.0,False,134.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY022300-00,train,2026-05-03 02:48:14.975000+00:00,yes,yes,True,61.0,60.0,0.6614361727157237,0.6614361727157237,5.143617271572381,705.025,settlement_win,,,,,,78.0,True,122.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY022315-15,train,2026-05-03 03:04:16.063000+00:00,no,no,True,72.0,71.0,0.7243565619276238,0.2756434380723763,0.4356561927623801,643.937,probability_reduce,2026-05-03 03:10:01.585000+00:00,298.415,48.0,0.4182888068196303,-6.171119318036965,-48.0,False,144.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY022345-45,train,2026-05-03 03:32:03.488000+00:00,yes,yes,True,67.0,65.0,0.692375798791388,0.692375798791388,2.2375798791388064,776.512,settlement_win,,,,,,66.0,True,134.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030000-00,train,2026-05-03 03:50:35.302000+00:00,yes,yes,True,89.0,88.0,0.8942514382908456,0.8942514382908456,0.4251438290845613,564.698,settlement_win,,,,,,22.0,True,178.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030015-15,train,2026-05-03 04:05:21.824000+00:00,no,no,True,75.0,74.0,0.7737551111775627,0.2262448888224373,2.3755111177562753,578.176,settlement_win,,,,,,50.0,True,150.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030030-30,train,2026-05-03 04:18:07.807000+00:00,yes,yes,True,75.0,74.0,0.7548327045051452,0.7548327045051452,0.48327045051451023,712.193,settlement_win,,,,,,50.0,True,150.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030045-45,train,2026-05-03 04:33:39.421000+00:00,no,no,True,60.0,59.0,0.6530756271383107,0.34692437286168937,5.307562713831075,680.579,probability_reduce,2026-05-03 04:38:09.821000+00:00,410.179,59.0,0.5176360600709158,-7.236393992908418,-2.0,False,120.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030100-00,train,2026-05-03 04:49:11.096000+00:00,no,no,True,75.0,74.0,0.7691435580054583,0.23085644199454172,1.9143558005458345,648.904,settlement_win,,,,,,50.0,True,150.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030115-15,train,2026-05-03 05:02:12.422000+00:00,yes,yes,True,71.0,70.0,0.7607211842897018,0.7607211842897018,5.072118428970185,767.578,settlement_win,,,,,,58.0,True,142.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030145-45,train,2026-05-03 05:32:00.581000+00:00,yes,no,False,61.0,60.0,0.6798878899523093,0.6798878899523093,6.988788995230934,779.419,probability_reduce,2026-05-03 05:36:00.959000+00:00,539.041,50.0,0.515836959877744,1.583695987774405,-22.0,False,122.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030200-00,train,2026-05-03 05:50:01.975000+00:00,yes,yes,True,71.0,70.0,0.758421875971231,0.758421875971231,4.8421875971231,598.025,settlement_win,,,,,,58.0,True,142.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030215-15,train,2026-05-03 06:03:33.107000+00:00,no,no,True,87.0,86.0,0.877447171975795,0.122552828024205,0.7447171975795044,686.893,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030230-30,train,2026-05-03 06:21:05.211000+00:00,no,no,True,68.0,66.0,0.7544698119743724,0.24553018802562765,7.446981197437239,534.789,settlement_win,,,,,,64.0,True,136.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030245-45,train,2026-05-03 06:32:06.195000+00:00,yes,yes,True,70.0,68.0,0.7041097969365084,0.7041097969365084,0.4109796936508445,773.805,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030315-15,train,2026-05-03 07:04:09.311000+00:00,yes,yes,True,82.0,80.0,0.8411877386690304,0.8411877386690304,2.118773866903041,650.689,settlement_win,,,,,,36.0,True,164.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030330-30,train,2026-05-03 07:25:26.232000+00:00,yes,yes,True,93.0,92.0,0.9316949967659324,0.9316949967659324,0.16949967659323306,273.768,settlement_win,,,,,,14.0,True,186.0,1.0,0.0,1.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030345-45,train,2026-05-03 07:34:41.866000+00:00,no,yes,False,64.0,63.0,0.7195563856820668,0.28044361431793324,7.95563856820668,618.134,probability_reduce,2026-05-03 07:38:12.378000+00:00,407.622,61.0,0.48612631298327724,-12.387368701672273,-6.0,False,128.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030400-00,train,2026-05-03 07:48:13.254000+00:00,no,no,True,75.0,74.0,0.7752210217444161,0.22477897825558388,2.5221021744416134,706.746,settlement_win,,,,,,50.0,True,150.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030415-15,train,2026-05-03 08:02:14.528000+00:00,yes,yes,True,65.0,64.0,0.6859737762961615,0.6859737762961615,3.5973776296161475,765.472,settlement_win,,,,,,70.0,True,130.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030430-30,train,2026-05-03 08:17:30.909000+00:00,yes,no,False,65.0,63.0,0.6636266485821505,0.6636266485821505,1.3626648582150551,749.091,probability_reduce,2026-05-03 08:20:01.176000+00:00,598.824,49.0,0.4799539759729637,-1.0046024027036324,-32.0,False,130.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030445-45,train,2026-05-03 08:34:02.927000+00:00,no,yes,False,66.0,65.0,0.689144340956744,0.31085565904325596,2.914434095674409,657.073,probability_reduce,2026-05-03 08:37:03.194000+00:00,476.806,50.0,0.49415410226665235,-0.5845897733347627,-32.0,False,132.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030500-00,train,2026-05-03 08:54:04.881000+00:00,no,no,True,69.0,68.0,0.7592698374569831,0.24073016254301693,6.926983745698308,355.119,settlement_win,,,,,,62.0,True,138.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030515-15,train,2026-05-03 09:02:05.580000+00:00,no,yes,False,67.0,66.0,0.7251137888288182,0.27488621117118184,5.511378882881814,774.42,probability_reduce,2026-05-03 09:06:05.902000+00:00,534.098,46.0,0.4851823984191025,2.518239841910251,-42.0,False,134.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030530-30,train,2026-05-03 09:21:07.441000+00:00,yes,yes,True,68.0,67.0,0.7090237000567962,0.7090237000567962,2.9023700056796145,532.559,settlement_win,,,,,,64.0,True,136.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030545-45,train,2026-05-03 09:32:23.550000+00:00,no,yes,False,72.0,71.0,0.7371651428881872,0.26283485711181276,1.716514288818729,756.45,probability_reduce,2026-05-03 09:35:08.871000+00:00,591.129,53.0,0.4760493252679887,-5.395067473201131,-38.0,False,144.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030600-00,train,2026-05-03 09:48:09.938000+00:00,no,yes,False,63.0,61.0,0.6763354730868161,0.323664526913184,4.633547308681614,710.062,probability_reduce,2026-05-03 09:50:10.146000+00:00,589.854,61.0,0.5185718113361294,-9.14281886638706,-4.0,False,126.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030615-15,train,2026-05-03 10:02:11.218000+00:00,no,no,True,70.0,68.0,0.724488401500459,0.275511598499541,2.4488401500458963,768.782,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030630-30,train,2026-05-03 10:20:13.196000+00:00,no,no,True,64.0,62.0,0.6520030123248126,0.3479969876751874,1.2003012324812659,586.804,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030700-00,train,2026-05-03 10:47:15.625000+00:00,no,no,True,75.0,74.0,0.7616970003835412,0.23830299961645887,1.1697000383541223,764.375,settlement_win,,,,,,50.0,True,150.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030800-00,train,2026-05-03 11:47:06.425000+00:00,no,no,True,76.0,75.0,0.7623069320404201,0.2376930679595799,0.2306932040420122,773.575,probability_reduce,2026-05-03 11:48:06.497000+00:00,713.503,21.0,0.23342051391842222,2.3420513918422223,-110.0,False,152.0,3.0,3.0,6.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030815-15,train,2026-05-03 12:03:07.699000+00:00,yes,yes,True,83.0,82.0,0.8480517473945635,0.8480517473945635,1.8051747394563478,712.301,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030830-30,train,2026-05-03 12:17:09.012000+00:00,no,no,True,73.0,71.0,0.756952696996953,0.243047303003047,2.6952696996953023,770.988,settlement_win,,,,,,54.0,True,146.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030900-00,validation,2026-05-03 12:48:42.273000+00:00,yes,no,False,81.0,80.0,0.8262352380605358,0.8262352380605358,1.6235238060535835,677.727,probability_reduce,2026-05-03 12:54:12.849000+00:00,347.151,56.0,0.49090125254552053,-6.909874745447951,-50.0,False,162.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030915-15,validation,2026-05-03 13:04:13.661000+00:00,no,yes,False,73.0,72.0,0.7491516206497579,0.2508483793502421,1.9151620649757888,646.339,probability_reduce,2026-05-03 13:10:14.254000+00:00,285.746,34.0,0.37358562867524747,3.3585628675247463,-78.0,False,146.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY030930-30,validation,2026-05-03 13:19:14.940000+00:00,no,no,True,87.0,86.0,0.8782757176734758,0.1217242823265242,0.8275717673475782,645.06,settlement_win,,,,,,26.0,True,174.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031000-00,validation,2026-05-03 13:47:32.299000+00:00,yes,yes,True,83.0,82.0,0.8508375252736247,0.8508375252736247,2.0837525273624635,747.701,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031015-15,validation,2026-05-03 14:02:03.795000+00:00,yes,yes,True,64.0,63.0,0.6914377408047672,0.6914377408047672,5.143774080476717,776.205,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031030-30,validation,2026-05-03 14:19:05.141000+00:00,no,no,True,82.0,81.0,0.8288679725856873,0.17113202741431263,0.886797258568734,654.859,settlement_win,,,,,,36.0,True,164.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031100-00,validation,2026-05-03 14:49:08.251000+00:00,no,yes,False,85.0,84.0,0.8993632352355129,0.10063676476448709,4.93632352355128,651.749,probability_reduce,2026-05-03 14:51:08.413000+00:00,531.587,56.0,0.5051679922607575,-5.483200773924253,-58.0,False,170.0,2.0,4.0,6.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031115-15,validation,2026-05-03 15:05:24.602000+00:00,yes,no,False,74.0,73.0,0.7622912601300968,0.7622912601300968,2.22912601300969,575.398,probability_reduce,2026-05-03 15:10:10.093000+00:00,289.907,62.0,0.49801269717440355,-12.198730282559644,-24.0,False,148.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031130-30,validation,2026-05-03 15:17:10.953000+00:00,yes,yes,True,66.0,63.0,0.6985348470545738,0.6985348470545738,3.853484705457376,769.047,probability_reduce,2026-05-03 15:21:11.258000+00:00,528.742,47.0,0.43539143811863734,-3.460856188136269,-38.0,False,132.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031145-45,validation,2026-05-03 15:32:42.401000+00:00,no,no,True,64.0,63.0,0.6582390615076805,0.3417609384923195,1.8239061507680532,737.599,settlement_win,,,,,,72.0,True,128.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031200-00,validation,2026-05-03 15:50:14.128000+00:00,no,no,True,80.0,79.0,0.8474805699059077,0.1525194300940923,4.748056990590769,585.872,settlement_win,,,,,,40.0,True,160.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031215-15,validation,2026-05-03 16:04:15.665000+00:00,yes,no,False,68.0,67.0,0.6874129246146613,0.6874129246146613,0.7412924614661307,644.335,probability_reduce,2026-05-03 16:06:00.842000+00:00,539.158,56.0,0.51960149428559,-4.039850571441001,-24.0,False,136.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031230-30,validation,2026-05-03 16:18:17.231000+00:00,yes,yes,True,72.0,71.0,0.7425039771130689,0.7425039771130689,2.2503977113068885,702.769,probability_reduce,2026-05-03 16:20:02.462000+00:00,597.538,39.0,0.43120794028846815,4.120794028846817,-66.0,False,144.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031245-45,validation,2026-05-03 16:33:03.711000+00:00,yes,yes,True,83.0,82.0,0.8498214640219371,0.8498214640219371,1.9821464021937203,716.289,settlement_win,,,,,,34.0,True,166.0,2.0,0.0,2.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031300-00,validation,2026-05-03 16:48:05.106000+00:00,yes,no,False,63.0,61.0,0.6663383264331624,0.6663383264331624,3.6338326433162393,714.894,probability_reduce,2026-05-03 16:49:05.213000+00:00,654.787,38.0,0.45467343869912086,7.467343869912085,-50.0,False,126.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031315-15,validation,2026-05-03 17:02:06.171000+00:00,no,yes,False,85.0,84.0,0.9094598084895023,0.09054019151049778,5.945980848950228,773.829,probability_reduce,2026-05-03 17:11:07.157000+00:00,232.843,34.0,0.3695467291593104,2.9546729159310416,-102.0,False,170.0,2.0,4.0,6.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031330-30,validation,2026-05-03 17:21:38.379000+00:00,yes,yes,True,70.0,69.0,0.7600688480598066,0.7600688480598066,6.006884805980661,501.621,settlement_win,,,,,,60.0,True,140.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031345-45,validation,2026-05-03 17:34:09.356000+00:00,yes,yes,True,73.0,72.0,0.7573864465246146,0.7573864465246146,2.73864465246146,650.644,settlement_win,,,,,,54.0,True,146.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031415-15,validation,2026-05-03 18:03:11.730000+00:00,no,no,True,66.0,64.0,0.7077618872564717,0.2922381127435283,4.776188725647174,708.27,settlement_win,,,,,,68.0,True,132.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031430-30,validation,2026-05-03 18:17:13.062000+00:00,no,yes,False,75.0,72.0,0.8273772803617088,0.17262271963829126,7.7377280361708785,766.938,probability_reduce,2026-05-03 18:19:13.190000+00:00,646.81,50.0,0.39691910703936817,-10.30808929606318,-50.0,False,150.0,3.0,4.0,7.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031445-45,validation,2026-05-03 18:34:29.618000+00:00,no,no,True,82.0,80.0,0.8228698224954093,0.1771301775045907,0.28698224954092666,630.382,settlement_win,,,,,,36.0,True,164.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031500-00,validation,2026-05-03 18:49:01.076000+00:00,yes,yes,True,75.0,74.0,0.7506389702233404,0.7506389702233404,0.06389702233403227,658.924,settlement_win,,,,,,50.0,True,150.0,3.0,0.0,3.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031545-45,validation,2026-05-03 19:32:05.054000+00:00,yes,yes,True,62.0,61.0,0.6587161180814813,0.6587161180814813,3.871611808148131,774.946,settlement_win,,,,,,76.0,True,124.0,4.0,0.0,4.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
v41_v38_physics_path_l210,KXBTC15M-26MAY031600-00,validation,2026-05-03 19:49:51.918000+00:00,no,no,True,67.0,65.0,0.7374954790791708,0.2625045209208292,6.749547907917076,608.082,probability_reduce,2026-05-03 19:54:07.305000+00:00,352.695,63.0,0.48754907843238704,-14.245092156761295,-8.0,False,134.0,4.0,4.0,8.0,edge0_ask100_p0.65_stc0-780,prob52,block_first_edge_10_20
